id;idOriginal;rotulo;classificacao;class_mac1;class_mac2;class_mac3
5276;1391882275;Fake;fake;fake;fake;fake
5277;7827605676;Fake;fake;fake;fake;fake
5278;1333002237;Fake;fake;fake;fake;fake
5279;5783906469;Fake;fake;fake;fake;fake
5280;9452075412;Fake;fake;fake;fake;fake
5282;5250534279;Fake;fake;fake;fake;fake
5287;705798793;Fake;fake;fake;fake;fake
5291;5780624942;Fake;fake;fake;fake;fake
5296;7353474504;Fake;fake;fake;fake;fake
5297;4163684828;Fake;fake;fake;fake;fake
5298;9781131395;Fake;fake;fake;fake;fake
5299;2023027695;Fake;fake;fake;fake;fake
5301;7232659351;Fake;fake;fake;fake;fake
5302;9458679059;Fake;fake;fake;fake;fake
5304;5111151830;Fake;fake;fake;fake;fake
5307;8098438027;Fake;fake;fake;fake;fake
5309;8694179751;Fake;fake;fake;fake;fake
5310;2029753949;Fake;fake;fake;fake;fake
5311;6232432879;Fake;fake;fake;fake;fake
5315;4373322193;Fake;fake;fake;fake;fake
5316;1385937069;Fake;fake;fake;fake;fake
5318;9796099387;Fake;fake;fake;fake;fake
5319;5592600945;Fake;fake;fake;fake;fake
5320;7914178475;Fake;fake;fake;fake;fake
5324;8047164046;Fake;fake;fake;fake;fake
5325;6362183032;Fake;fake;fake;fake;fake
5326;1313702744;Fake;fake;fake;fake;fake
5329;4351619495;Fake;fake;fake;fake;fake
5330;3761702205;Fake;fake;fake;fake;fake
5331;9495394238;Fake;fake;fake;fake;fake
5332;2710044770;Fake;fake;fake;fake;fake
5335;1014616559;Fake;fake;fake;fake;fake
5337;6822667147;Fake;fake;fake;fake;fake
5341;8172018375;Fake;fake;fake;fake;fake
5342;8432391122;Fake;fake;fake;fake;fake
5343;223393871;Fake;fake;fake;fake;fake
5344;3173304545;Fake;fake;fake;fake;fake
5345;2309589427;Fake;fake;fake;fake;fake
5349;9378793595;Fake;fake;fake;fake;fake
5351;1271062242;Fake;fake;fake;fake;fake
5353;2316846257;Fake;fake;fake;fake;fake
5354;2406767870;Fake;fake;fake;fake;fake
5355;2172181860;Fake;fake;fake;fake;fake
5358;5571667965;Fake;fake;fake;fake;fake
5360;2587855270;Fake;fake;fake;fake;fake
5361;2516063271;Fake;fake;fake;fake;fake
5362;7293862151;Fake;fake;fake;fake;fake
5364;6857021229;Fake;fake;fake;fake;fake
5368;2303457681;Fake;fake;fake;fake;fake
5370;9328842988;Fake;real;real;fake;fake
5371;2419353601;Fake;fake;fake;fake;fake
5373;3515239961;Fake;fake;fake;fake;fake
5375;2540118682;Fake;fake;fake;fake;fake
5378;5913883000;Fake;fake;fake;fake;fake
5381;580645303;Fake;fake;fake;fake;fake
5382;8922369293;Fake;real;real;fake;fake
5383;1904248445;Fake;fake;fake;fake;fake
5384;8046287196;Fake;fake;fake;fake;fake
5385;7353474743;Fake;fake;fake;fake;fake
5389;9545964925;Fake;fake;fake;fake;fake
5391;9757246280;Fake;fake;fake;fake;fake
5394;9373746790;Fake;real;real;fake;fake
5395;8002247687;Fake;fake;fake;fake;fake
5396;5408886782;Fake;fake;fake;fake;fake
5397;2319612469;Fake;fake;fake;fake;fake
5402;6899404703;Fake;real;real;fake;fake
5404;8281889924;Fake;real;real;real;fake
5405;8568774460;Fake;real;real;fake;real
5406;7921561941;Fake;fake;fake;fake;fake
5408;1603093548;Fake;fake;fake;fake;fake
5409;3754107472;Fake;real;real;fake;fake
5410;1229259214;Fake;fake;fake;fake;fake
5411;4084135030;Fake;real;real;real;fake
5412;7970106197;Fake;fake;fake;fake;fake
5413;1193497689;Fake;fake;fake;fake;fake
5414;4743998220;Fake;real;real;fake;fake
5415;29199720;Fake;fake;fake;fake;fake
5423;2335021732;Fake;fake;fake;fake;fake
5424;8840558724;Fake;real;real;fake;fake
5427;967291458;Fake;fake;fake;fake;fake
5428;4360448788;Fake;fake;fake;fake;fake
5432;4141953288;Fake;fake;fake;fake;fake
5434;5053856710;Fake;fake;fake;fake;fake
5435;6548314707;Fake;fake;fake;fake;fake
5436;4235263494;Fake;fake;fake;fake;fake
5437;4937511661;Fake;real;real;real;fake
5439;4466125915;Fake;fake;fake;real;fake
5440;2910765466;Fake;fake;fake;fake;fake
5441;5013441642;Fake;real;real;real;fake
5444;7302050641;Fake;fake;fake;real;fake
5445;2421029600;Fake;fake;fake;fake;fake
5448;1955766846;Fake;real;real;real;fake
5449;6051845337;Fake;fake;fake;fake;fake
5451;4161682075;Fake;real;real;fake;fake
5452;1418105606;Fake;real;real;fake;fake
5455;2665407365;Fake;fake;fake;fake;fake
5458;5372987254;Fake;fake;fake;fake;fake
5461;5592793027;Fake;fake;fake;real;fake
5465;7176756870;Fake;real;real;fake;fake
5466;9553363490;Fake;real;real;real;fake
5469;9668863370;Fake;fake;fake;fake;fake
5471;1301068570;Fake;real;real;fake;fake
5472;1540378275;Fake;fake;fake;fake;fake
5477;4515297839;Fake;real;real;fake;fake
5480;8210051643;Fake;fake;fake;fake;fake
5481;5918373456;Fake;real;real;fake;fake
5482;3172946389;Fake;real;real;real;fake
5484;5011578652;Fake;fake;fake;real;fake
5485;7562477755;Fake;real;real;real;fake
5488;16254156;Fake;fake;fake;real;real
5489;4835702276;Fake;fake;fake;fake;fake
5490;5937738884;Fake;fake;fake;fake;fake
5491;3678761931;Fake;fake;fake;fake;fake
5492;9746890701;Fake;real;real;fake;fake
5493;1883356669;Fake;real;real;real;fake
5494;7449680289;Fake;real;real;real;fake
5498;3616210099;Fake;fake;fake;real;real
5499;6739447295;Fake;fake;fake;fake;real
5500;9110452054;Fake;real;real;fake;real
5506;5220162545;Fake;fake;fake;fake;fake
5508;7259603960;Fake;fake;fake;fake;real
5509;3854838751;Fake;fake;fake;fake;fake
5510;8258400710;Fake;fake;fake;fake;real
5511;4475669420;Fake;fake;fake;real;real
5513;2429826373;Fake;real;real;real;real
5515;6810829138;Fake;fake;fake;fake;real
5518;8332264638;Fake;fake;fake;fake;real
5522;6986473289;Fake;fake;fake;real;real
5523;2008641429;Fake;fake;fake;fake;real
5527;2937757392;Fake;real;real;real;real
5532;4628620511;Fake;real;real;fake;real
5534;934886245;Fake;fake;fake;real;real
5535;8682242374;Fake;fake;fake;fake;real
5536;6246680213;Fake;real;real;real;real
5537;4781000361;Fake;fake;fake;fake;real
5541;3836977114;Fake;real;real;real;real
5542;1659503489;Fake;fake;fake;fake;fake
5543;737368770;Fake;real;real;fake;real
5544;7727825756;Fake;real;real;real;real
5545;3780295352;Fake;real;real;real;real
5547;9803355507;Fake;real;real;real;real
5551;8871505752;Fake;fake;fake;fake;real
5552;5886617783;Fake;real;real;real;real
5554;6125425647;Fake;real;real;real;real
5555;8706903729;Fake;real;real;real;real
5558;3294379135;Fake;real;real;real;real
5559;8300023940;Fake;real;real;real;real
5560;4051674714;Fake;fake;fake;fake;real
5561;9811720113;Fake;fake;fake;fake;real
5562;3834254312;Fake;fake;fake;fake;real
5563;5105818942;Fake;fake;fake;fake;real
5567;7952745571;Fake;fake;fake;fake;real
5572;3440851442;Fake;real;real;real;real
5577;6793729315;Fake;fake;fake;fake;real
5578;3023813681;Fake;fake;fake;fake;real
5581;9838996716;Fake;real;real;real;real
5584;7816220968;Fake;fake;fake;real;real
5585;6451659869;Fake;real;real;real;real
5587;4507016046;Fake;fake;fake;fake;real
5588;5742909832;Fake;real;real;real;real
5591;8687997630;Fake;fake;fake;fake;real
5593;8684232090;Fake;fake;fake;real;real
5595;2982734156;Fake;fake;fake;fake;real
5597;2548751922;Fake;fake;fake;real;real
5600;1768486801;Fake;real;real;real;real
5603;2850498997;Fake;fake;fake;fake;real
5606;8035823483;Fake;real;real;fake;real
5607;2761931201;Fake;real;real;real;real
5608;5428560010;Fake;real;real;real;real
5609;4142899537;Fake;real;real;real;real
5610;920440789;Fake;fake;fake;fake;real
5612;7364517390;Fake;real;real;real;real
5613;3009176447;Fake;real;real;fake;real
5614;3645931945;Fake;real;real;real;real
5617;3617487539;Fake;real;real;real;real
5619;4888675652;Fake;fake;fake;real;real
5620;3793457990;Fake;real;real;real;real
5621;2480559335;Fake;real;real;real;real
5622;5328748354;Fake;real;real;real;real
5624;4861558434;Fake;real;real;real;real
5625;4516431341;Fake;real;real;real;real
5626;2527097857;Fake;real;real;real;real
5627;9354279940;Fake;real;real;real;real
5629;8318775655;Fake;real;real;real;real
5631;9521617242;Fake;real;real;real;real
5633;1753721453;Fake;real;real;real;real
5635;1156925967;Fake;real;real;real;real
5637;7371979404;Fake;real;real;real;real
5640;7905541453;Fake;real;real;real;real
5641;2244659846;Fake;real;real;real;real
5643;8039891728;Fake;real;real;real;real
5644;6286005813;Fake;real;real;real;real
5645;3754617510;Fake;fake;fake;fake;real
5646;1985203952;Fake;real;real;real;real
5647;660018210;Fake;real;real;real;real
5648;1536255789;Fake;real;real;real;real
5650;8099376883;Fake;real;real;real;real
5656;2213898444;Fake;real;real;real;real
5657;4873343069;Fake;real;real;real;real
5658;2108146336;Fake;real;real;real;real
5659;5656473493;Fake;real;real;real;real
5660;4840887414;Fake;real;real;real;real
5661;1485355129;Fake;fake;fake;real;real
5663;7017911086;Fake;fake;fake;real;real
5664;1606507932;Fake;real;real;real;real
5671;1114105172;Fake;real;real;real;real
5672;5852306440;Fake;real;real;real;real
5675;2205318349;Fake;real;real;real;real
5678;1500371630;Fake;real;real;real;real
5680;8119809755;Fake;real;real;real;real
5681;8417478071;Fake;real;real;real;real
5684;4233174426;Fake;real;real;real;real
5685;1455024839;Fake;real;real;real;real
5690;5993488783;Fake;real;real;real;real
5691;8177799668;Fake;real;real;real;real
5693;2251959234;Fake;real;real;real;real
5696;5483599093;Fake;real;real;real;real
5699;6982710185;Fake;real;real;real;real
5700;2009291305;Fake;real;real;real;real
5701;431069813;Fake;real;real;real;real
5702;976775169;Fake;real;real;real;real
5703;4597248571;Fake;real;real;real;real
5704;1266889667;Fake;real;real;real;real
5706;7291449284;Fake;real;real;real;fake
5707;4446867115;Fake;real;real;real;real
5708;5239743061;Fake;real;real;real;real
5710;9381045575;Fake;fake;fake;real;real
5712;3289577556;Fake;real;real;real;real
5713;2096039206;Fake;real;real;real;real
5714;3308884181;Fake;fake;fake;real;real
5715;6844103138;Fake;real;real;real;real
5718;9798099264;Fake;fake;fake;real;real
5721;8330581018;Fake;real;real;real;real
5723;8553136835;Fake;real;real;real;real
5728;2628357669;Fake;fake;fake;real;real
5729;3689892587;Fake;fake;fake;real;real
5733;9024002184;Fake;real;real;real;real
5736;5766538446;Fake;real;real;real;real
5738;6899362624;Fake;fake;fake;real;real
5739;8376426933;Fake;real;real;real;real
5742;1558789806;Fake;real;real;real;real
5743;6467610155;Fake;real;real;real;real
5744;3306478944;Fake;fake;fake;real;real
5747;4209137568;Fake;real;real;real;real
5748;2469190103;Fake;real;real;real;real
5750;7756735722;Fake;real;real;real;real
5751;7863170653;Fake;real;real;real;real
5752;3168065451;Fake;real;real;real;real
5754;6204853205;Fake;real;real;real;real
5758;3744192211;Fake;real;real;real;real
5760;8429624812;Fake;real;real;real;real
5761;5316990322;Fake;real;real;real;real
5762;2243489428;Fake;real;real;real;real
5763;5140770301;Fake;real;real;real;real
5764;5170938134;Fake;fake;fake;real;real
5767;7431764476;Fake;real;real;real;real
5768;2163338800;Fake;real;real;real;real
5769;1949850843;Fake;real;real;real;real
5770;2455582157;Fake;real;real;real;real
5771;324494433;Fake;real;real;real;real
5776;3052686673;Fake;real;real;real;real
5778;9639469508;Fake;fake;fake;real;real
5780;129245065;Fake;real;real;real;real
5781;7134675583;Fake;real;real;real;real
5782;6451310728;Fake;real;real;real;real
5783;7525864502;Fake;real;real;real;real
5785;3316804883;Fake;real;real;real;real
5786;8029018483;Fake;real;real;real;real
5789;9691355922;Fake;real;real;real;real
5791;6345913771;Fake;real;real;real;real
5793;2875496174;Fake;real;real;real;real
5796;5706082535;Fake;fake;fake;real;real
5798;6037147922;Fake;real;real;real;real
5800;3967904178;Fake;real;real;real;real
5802;1783348927;Fake;real;real;real;real
5803;2176444484;Fake;real;real;real;real
5805;5127006637;Fake;real;real;real;real
5809;5228261003;Fake;real;real;real;real
5812;4530647042;Fake;real;real;real;real
5813;9489003614;Fake;real;real;real;real
5814;5251247668;Fake;real;real;real;real
5819;9612220159;Fake;real;real;real;real
5821;8854037683;Fake;real;real;real;real
5824;7837023409;Fake;real;real;real;real
5827;117212997;Fake;real;real;real;real
5828;2365987922;Fake;real;real;real;real
5831;9340207780;Fake;real;real;real;real
5836;3130324464;Fake;real;real;real;real
5837;9180203998;Fake;real;real;real;real
5839;7521452958;Fake;real;real;real;real
5840;9447768564;Fake;real;real;real;real
5842;5266288087;Fake;real;real;real;real
5845;9948642977;Fake;real;real;real;real
5847;314846913;Fake;real;real;real;real
5850;4658536053;Fake;real;real;real;real
5851;8039101878;Fake;real;real;real;real
5853;958858124;Fake;real;real;real;real
5854;978960567;Fake;fake;fake;real;real
5856;6226639736;Fake;fake;fake;real;real
5859;4667952878;Fake;fake;fake;real;real
5861;9202757081;Fake;real;real;real;real
5862;6431500502;Fake;real;real;real;real
5863;9347617334;Fake;real;real;real;real
5865;5095960133;Fake;real;real;real;real
5867;3316099372;Fake;real;real;real;real
5872;1399234045;Fake;real;real;real;real
5874;3297692322;Fake;real;real;real;real
5879;9967416540;Fake;real;real;real;real
5883;969746041;Fake;real;real;real;real
5884;9981512950;Fake;real;real;real;real
5886;941805037;Fake;real;real;real;real
5887;9101223947;Fake;real;real;real;real
5891;1648328243;Fake;real;real;real;real
5894;2896734550;Fake;real;real;real;real
5896;3414298648;Fake;real;real;real;real
5898;9354481299;Fake;real;real;real;real
5899;8089990200;Fake;real;real;real;real
5900;950523654;Fake;real;real;real;real
5901;9897418113;Fake;real;real;real;real
5906;3207658967;Fake;real;real;real;real
5907;9938984303;Fake;real;real;real;real
5909;7046951531;Fake;real;real;real;real
5910;7940502853;Fake;real;real;real;real
5911;4483964574;Fake;fake;fake;real;real
5913;1773639736;Fake;real;real;real;real
5915;3260782116;Fake;real;real;real;real
5919;214133115;Fake;real;real;real;real
5923;986281088;Fake;real;real;real;real
5924;4501631899;Fake;real;real;real;real
5926;6449992903;Fake;real;real;real;real
5927;6937702595;Fake;fake;fake;real;real
5928;7894684433;Fake;real;real;real;real
5929;2507720803;Fake;real;real;real;real
5934;1509983640;Fake;real;real;real;real
5935;5006940589;Fake;real;real;real;fake
5936;6805570649;Fake;real;real;real;real
5938;8557438579;Fake;real;real;real;real
5939;7445112152;Fake;real;real;real;real
5940;756254851;Fake;real;real;real;real
5942;4060575239;Fake;real;real;real;real
5948;2475893366;Fake;real;real;real;real
5949;222305674;Fake;real;real;real;real
5950;8754918117;Fake;real;real;real;real
5952;108177076;Fake;real;real;real;real
5956;2744475342;Fake;real;real;real;real
5957;4312381022;Fake;real;real;real;real
5960;4332053018;Fake;real;real;real;real
5962;335159104;Fake;real;real;real;real
5964;1550362715;Fake;real;real;real;real
5966;1903137947;Fake;fake;fake;real;real
5968;7485333505;Fake;real;real;real;real
5973;4821548782;Fake;real;real;real;real
5977;1760401680;Fake;real;real;real;real
5979;3482407740;Fake;real;real;real;real
5981;1954191714;Fake;real;real;real;real
5983;9627008778;Fake;real;real;real;real
5985;5476631226;Fake;real;real;real;real
5986;697085602;Fake;fake;fake;real;real
5987;3873776486;Fake;real;real;real;real
5988;8352116249;Fake;real;real;real;real
5989;5139117938;Fake;real;real;real;real
5992;9549141292;Fake;real;real;real;real
5993;718593344;Fake;real;real;real;real
5994;7455600910;Fake;real;real;real;real
5997;7607762945;Fake;real;real;real;real
6000;392859545;Fake;real;real;real;real
6003;7331461423;Fake;fake;fake;real;real
6006;1893175436;Fake;real;real;real;real
6007;5786743687;Fake;fake;fake;real;real
6010;1454304840;Fake;real;real;real;real
6011;921963353;Fake;real;real;real;real
6012;4773027628;Fake;real;real;real;real
6013;8392424140;Fake;real;real;real;real
6015;636852673;Fake;real;real;real;real
6016;595491190;Fake;real;real;real;real
6017;306189630;Fake;real;real;real;real
6019;317873700;Fake;real;real;real;real
6020;1053862865;Fake;real;real;real;real
6022;7724686547;Fake;real;real;real;real
6032;6062748853;Fake;real;real;real;real
6033;1108936720;Fake;real;real;real;real
6037;4495586215;Fake;fake;fake;real;real
6038;9662783124;Fake;real;real;real;real
6039;5358813438;Fake;real;real;real;real
6040;1698913031;Fake;real;real;real;real
6042;6872993311;Fake;real;real;real;real
6043;8862742609;Fake;real;real;real;real
6045;1432833690;Fake;real;real;real;real
6047;9666581710;Fake;real;real;real;real
6048;2028638826;Fake;real;real;real;real
6050;4719602650;Fake;fake;fake;real;real
6051;6036532804;Fake;fake;fake;real;real
6052;6751025589;Fake;fake;fake;real;real
6053;2292535250;Fake;fake;fake;real;real
6054;4753941767;Fake;fake;fake;real;real
6055;7010369703;Fake;fake;fake;real;real
6056;8793541744;Fake;fake;fake;real;real
6060;1934036410;Fake;fake;fake;fake;real
6062;3687579132;Fake;fake;fake;fake;real
6063;6239519280;Fake;fake;fake;fake;real
6064;6488638301;Fake;fake;fake;fake;real
6066;5081601842;Fake;fake;fake;fake;real
6069;7115040847;Fake;fake;fake;fake;real
6070;1435049921;Fake;fake;fake;fake;real
6072;4406274153;Fake;fake;fake;fake;real
6073;5095709365;Fake;fake;fake;fake;real
6075;6283185000;Fake;fake;fake;fake;real
6076;7321484176;Fake;fake;fake;fake;real
6080;1685663261;Fake;fake;fake;fake;real
6085;8482372890;Fake;fake;fake;fake;real
6089;842443046;Fake;fake;fake;fake;real
6090;9492612180;Fake;fake;fake;fake;real
6091;3178329969;Fake;fake;fake;fake;real
6094;7468340060;Fake;fake;fake;fake;real
6095;5860144727;Fake;fake;fake;fake;real
6096;7632253687;Fake;fake;fake;fake;real
6097;1712346836;Fake;fake;fake;fake;real
6098;1928968897;Fake;fake;fake;fake;real
6099;2194660040;Fake;fake;fake;fake;real
6102;3319390140;Fake;fake;fake;fake;real
6103;2965059427;Fake;fake;fake;fake;real
6104;2571986507;Fake;fake;fake;fake;real
6105;1760479830;Fake;fake;fake;fake;real
6107;1635033289;Fake;fake;fake;fake;real
6108;1472949555;Fake;fake;fake;fake;real
6110;9360969741;Fake;fake;fake;fake;real
6112;5177133863;Fake;fake;fake;fake;real
6115;1049883569;Fake;fake;fake;fake;real
6117;1532318228;Fake;fake;fake;fake;real
6118;877972081;Fake;fake;fake;fake;real
6121;3582461668;Fake;fake;fake;fake;real
6122;2758755086;Fake;fake;fake;fake;real
6126;4988392907;Fake;fake;fake;fake;real
6127;5305764220;Fake;fake;fake;fake;real
6129;1077224233;Fake;fake;fake;fake;real
6131;9926120474;Fake;fake;fake;fake;real
6133;5333355881;Fake;fake;fake;fake;real
6134;9715529297;Fake;fake;fake;fake;real
6136;646817503;Fake;fake;fake;fake;real
6140;7629942009;Fake;fake;fake;fake;real
6144;4810536767;Fake;fake;fake;fake;real
6146;4208289619;Fake;fake;fake;fake;real
6148;6488165260;Fake;fake;fake;fake;real
6152;9222651201;Fake;fake;fake;fake;real
6154;9164044001;Fake;fake;fake;fake;real
6158;610873029;Fake;fake;fake;fake;real
6159;9833718266;Fake;fake;fake;fake;real
6160;4647631061;Fake;fake;fake;fake;real
6161;6689555762;Fake;fake;fake;fake;real
6162;4778714585;Fake;fake;fake;fake;real
6164;8324379298;Fake;fake;fake;fake;real
6165;9583470247;Fake;fake;fake;fake;real
6166;7207527902;Fake;fake;fake;fake;real
6168;7637238101;Fake;fake;fake;fake;real
6170;5884179925;Fake;fake;fake;fake;real
6172;628139482;Fake;fake;fake;fake;real
6173;5382029129;Fake;fake;fake;fake;real
6175;2527896655;Fake;fake;fake;fake;real
6177;2133150152;Fake;fake;fake;fake;real
6181;1594778479;Fake;fake;fake;fake;real
6182;3504256414;Fake;fake;fake;fake;real
6184;3617356354;Fake;fake;fake;fake;real
6185;1612763066;Fake;fake;fake;fake;fake
6190;4524134287;Fake;fake;fake;fake;real
6193;5327470451;Fake;fake;fake;fake;real
6195;3837205825;Fake;fake;fake;fake;real
6196;5872003026;Fake;fake;fake;fake;real
6200;645995617;Fake;fake;fake;fake;real
6201;8158264241;Fake;fake;fake;fake;real
6202;9631791734;Fake;fake;fake;fake;fake
6203;9550802520;Fake;fake;fake;fake;real
6204;7043884479;Fake;fake;fake;fake;real
6206;4826532331;Fake;fake;fake;fake;real
6210;8901380197;Fake;fake;fake;fake;real
6211;5669859158;Fake;fake;fake;fake;fake
6212;2903554487;Fake;fake;fake;fake;real
6214;4090764034;Fake;fake;fake;fake;fake
6218;5760931012;Fake;fake;fake;fake;real
6219;808911989;Fake;fake;fake;fake;real
6223;9109637963;Fake;fake;fake;fake;real
6225;8664328328;Fake;fake;fake;fake;fake
6226;3562438605;Fake;fake;fake;fake;real
6228;9033391557;Fake;fake;fake;fake;fake
6230;5517886157;Fake;fake;fake;fake;real
6231;7650528993;Fake;fake;fake;fake;real
6233;9903637821;Fake;fake;fake;fake;real
6236;4453005562;Fake;fake;fake;fake;real
6237;4370895065;Fake;fake;fake;fake;real
6238;6974111719;Fake;fake;fake;fake;real
6240;9766361916;Fake;fake;fake;fake;real
6243;308867914;Fake;fake;fake;fake;real
6250;7351931257;Fake;fake;fake;fake;real
6251;1698969036;Fake;fake;fake;fake;real
6252;8817051852;Fake;fake;fake;fake;real
6253;8079114380;Fake;fake;fake;fake;real
6256;4678149709;Fake;fake;fake;fake;real
6257;4644501386;Fake;fake;fake;fake;real
6258;5654555353;Fake;fake;fake;fake;real
6259;8375729179;Fake;fake;fake;fake;real
6260;9229635036;Fake;fake;fake;fake;real
6262;3245048045;Fake;fake;fake;fake;real
6263;3752777785;Fake;fake;fake;fake;real
6267;8066502884;Fake;fake;fake;fake;real
6268;5106207150;Fake;fake;fake;fake;fake
6269;2320729409;Fake;fake;fake;fake;real
6272;9429546606;Fake;fake;fake;fake;real
6273;8882451342;Fake;fake;fake;fake;fake
6274;6911616628;Fake;fake;fake;fake;real
6275;1960059295;Fake;fake;fake;fake;real
6278;2036164839;Fake;fake;fake;fake;fake
6279;2134519765;Fake;fake;fake;fake;fake
6284;2853783393;Fake;fake;fake;fake;fake
6286;9359253422;Fake;fake;fake;fake;fake
6287;5994484144;Fake;fake;fake;fake;fake
6288;4722031516;Fake;fake;fake;fake;fake
6292;7371687331;Fake;fake;fake;fake;fake
6297;4085747635;Fake;fake;fake;fake;fake
6300;5374900442;Fake;fake;fake;fake;fake
6302;3399862784;Fake;fake;fake;fake;fake
6303;7261144096;Fake;fake;fake;fake;fake
6305;6072138753;Fake;fake;fake;fake;fake
6306;7201377614;Fake;fake;fake;fake;fake
6307;1695932627;Fake;fake;fake;fake;fake
6310;2516712786;Fake;fake;fake;fake;fake
6313;6227263697;Fake;fake;fake;fake;fake
6314;6529156069;Fake;fake;fake;fake;fake
6315;6208362223;Fake;fake;fake;fake;fake
6318;361628852;Fake;fake;fake;fake;fake
6319;7242428900;Fake;fake;fake;fake;fake
6324;9227321368;Fake;fake;fake;fake;fake
6325;4383623389;Fake;fake;fake;fake;fake
6326;9455717959;Fake;fake;fake;fake;fake
6328;7913189384;Fake;fake;fake;fake;fake
6330;529422173;Fake;fake;fake;fake;fake
6331;6393096526;Fake;fake;fake;fake;fake
6333;5399761541;Fake;fake;fake;fake;fake
6334;9625760504;Fake;fake;fake;fake;fake
6335;1525600180;Fake;fake;fake;fake;fake
6341;7754577216;Fake;fake;fake;fake;fake
6344;7714440879;Fake;fake;fake;fake;fake
6345;726883252;Fake;fake;fake;fake;fake
6352;1558798692;Fake;fake;fake;fake;fake
6354;1533690826;Fake;fake;fake;fake;fake
6358;6025558040;Fake;fake;fake;fake;fake
6359;8410631215;Fake;fake;fake;fake;fake
6363;2472082245;Fake;fake;fake;fake;fake
6364;7747294421;Fake;fake;fake;fake;fake
6365;9706837555;Fake;fake;fake;fake;fake
6366;49043018;Fake;fake;fake;fake;fake
6367;7706490560;Fake;fake;fake;fake;fake
6368;4409997082;Fake;fake;fake;fake;fake
6371;8598629116;Fake;fake;fake;fake;fake
6373;4424305547;Fake;fake;fake;fake;fake
6375;5624067838;Fake;fake;fake;fake;fake
6376;8380675168;Fake;fake;fake;fake;fake
6377;1440280874;Fake;fake;fake;fake;fake
6378;3810050309;Fake;fake;fake;fake;fake
6379;1563620722;Fake;fake;fake;fake;fake
6380;8306496840;Fake;fake;fake;fake;fake
6383;6524879158;Fake;fake;fake;fake;fake
6384;7544598697;Fake;fake;fake;fake;fake
6385;6374309586;Fake;fake;fake;fake;fake
6389;2208472672;Fake;fake;fake;fake;fake
6392;9901651572;Fake;fake;fake;fake;fake
6394;6825056946;Fake;fake;fake;fake;fake
6396;4144281898;Fake;fake;fake;fake;fake
6397;3800163388;Fake;fake;fake;fake;fake
6399;6056074095;Fake;fake;fake;fake;fake
6400;2693483373;Fake;fake;fake;fake;fake
6401;6739681229;Fake;fake;fake;fake;fake
6405;6681393212;Fake;fake;fake;fake;fake
6406;7693292112;Fake;fake;fake;fake;fake
6407;7849971925;Fake;fake;fake;fake;fake
6409;1615677123;Fake;fake;fake;fake;fake
6410;1693552039;Fake;fake;fake;fake;fake
6411;8132886943;Fake;fake;fake;fake;fake
6412;1871733188;Fake;fake;fake;fake;fake
6415;3998725211;Fake;fake;fake;fake;fake
6419;643992606;Fake;fake;fake;fake;fake
6420;2598894593;Fake;fake;fake;fake;fake
6429;75397952;Fake;fake;fake;fake;fake
6430;6970569579;Fake;fake;fake;fake;fake
6435;1344406228;Fake;fake;fake;fake;fake
6436;6865567073;Fake;fake;fake;fake;fake
6437;3291310272;Fake;fake;fake;fake;fake
6438;6621065312;Fake;fake;fake;fake;fake
6439;9665725384;Fake;fake;fake;fake;fake
6441;1498338899;Fake;fake;fake;fake;fake
6442;7313994513;Fake;fake;fake;fake;fake
6443;8105884993;Fake;fake;fake;fake;fake
6446;5555890304;Fake;fake;fake;fake;fake
6447;3605784923;Fake;fake;fake;fake;fake
6448;716036284;Fake;fake;fake;fake;fake
6450;5445233292;Fake;fake;fake;fake;fake
6451;4401741378;Fake;fake;fake;fake;fake
6452;8299029764;Fake;fake;fake;fake;fake
6453;7506187709;Fake;fake;fake;fake;fake
6455;7739387762;Fake;fake;fake;fake;fake
6456;3599406074;Fake;fake;fake;fake;fake
6457;6096757093;Fake;fake;fake;fake;fake
6458;4775370060;Fake;fake;fake;fake;fake
6459;6427629621;Fake;fake;fake;fake;fake
6460;6314621161;Fake;fake;fake;fake;fake
6461;1812612510;Fake;fake;fake;fake;fake
6463;6725857895;Fake;fake;fake;fake;fake
6464;352631943;Fake;fake;fake;fake;fake
6466;8967672351;Fake;fake;fake;fake;fake
6467;9915206962;Fake;fake;fake;fake;fake
6469;4095185860;Fake;fake;fake;fake;fake
6470;2908447234;Fake;fake;fake;fake;fake
6471;547224423;Fake;fake;fake;fake;fake
6473;2575330358;Fake;fake;fake;fake;fake
6474;7896911317;Fake;fake;fake;fake;fake
6477;3147392811;Fake;fake;fake;fake;fake
6478;837434561;Fake;fake;fake;fake;fake
6480;3816475916;Fake;fake;fake;fake;fake
6483;1220474761;Fake;fake;fake;fake;fake
6486;8044555175;Fake;fake;fake;fake;fake
6487;8125535833;Fake;fake;fake;fake;fake
6488;4916310241;Fake;fake;fake;fake;fake
6489;6965807273;Fake;fake;fake;fake;fake
6494;3976046218;Fake;fake;fake;fake;fake
6495;7186631410;Fake;fake;fake;fake;fake
6501;2617368190;Fake;fake;fake;fake;fake
6502;8465878879;Fake;fake;fake;fake;fake
6503;7562432036;Fake;fake;fake;fake;fake
6504;2377360127;Fake;fake;fake;fake;fake
6505;1578034404;Fake;fake;fake;fake;fake
6511;4772953023;Fake;fake;fake;fake;fake
6518;2139623414;Fake;fake;fake;fake;fake
6520;7550379065;Fake;fake;fake;fake;fake
